Color at (1490, 795): R=117, G=100, B=80
Color at (1490, 795): R=94, G=66, B=37
Color at (1490, 795): R=95, G=66, B=37
Color at (1490, 795): R=95, G=66, B=37
Color at (1490, 795): R=95, G=66, B=37
Color at (1490, 795): R=95, G=66, B=37
Color at (1490, 795): R=95, G=66, B=37
Color at (1490, 795): R=95, G=66, B=37
Color at (1490, 795): R=96, G=66, B=37
Color at (1490, 795): R=95, G=65, B=36
Color at (1490, 795): R=94, G=65, B=36
Color at (1490, 795): R=94, G=65, B=36
Color at (1490, 795): R=95, G=66, B=37
Color at (1490, 795): R=95, G=66, B=37
Color at (1490, 795): R=95, G=66, B=37
Color at (1490, 795): R=96, G=67, B=38
Color at (1490, 795): R=96, G=67, B=38
Color at (1490, 795): R=96, G=67, B=38
Color at (1490, 795): R=95, G=66, B=38
Color at (1490, 795): R=95, G=66, B=38
Color at (1490, 795): R=93, G=65, B=37
Color at (1490, 795): R=93, G=65, B=37
Color at (1490, 795): R=92, G=65, B=37
Color at (1490, 795): R=92, G=65, B=37
Color at (1490, 795): R=93, G=65, B=37
Color at (1490, 795): R=94, G=65, B=37
Color at (1490, 795): R=94, G=65, B=37
Color at (1490, 795): R=93, G=65, B=37
Color at (1490, 795): R=93, G=65, B=37
Color at (1490, 795): R=93, G=65, B=37
Color at (1490, 795): R=93, G=65, B=37
Color at (1490, 795): R=92, G=65, B=37
Color at (1490, 795): R=93, G=66, B=38
Color at (1490, 795): R=93, G=66, B=38
Color at (1490, 795): R=93, G=66, B=38
Color at (1490, 795): R=92, G=65, B=37
Color at (1490, 795): R=93, G=65, B=37
Color at (1490, 795): R=92, G=65, B=38
Color at (1490, 795): R=92, G=65, B=38
Color at (1490, 795): R=92, G=65, B=37
Color at (1490, 795): R=92, G=65, B=37
Color at (1490, 795): R=92, G=66, B=37
Color at (1490, 795): R=92, G=67, B=37
Color at (1490, 795): R=92, G=67, B=36
Color at (1490, 795): R=92, G=67, B=36
Color at (1490, 795): R=92, G=66, B=37
Color at (1490, 795): R=92, G=66, B=37
Color at (1490, 795): R=92, G=66, B=37
Color at (1490, 795): R=92, G=66, B=36
Color at (1490, 795): R=92, G=66, B=36
Color at (1490, 795): R=91, G=65, B=36
Color at (1490, 795): R=91, G=65, B=36
Color at (1490, 795): R=90, G=65, B=36
Color at (1490, 795): R=91, G=65, B=36
Color at (1490, 795): R=91, G=65, B=36
Color at (1490, 795): R=91, G=65, B=37
Color at (1490, 795): R=91, G=66, B=37
Color at (1490, 795): R=91, G=67, B=38
Color at (1490, 795): R=159, G=229, B=220
Color at (1490, 795): R=93, G=72, B=40
Color at (1490, 795): R=95, G=69, B=41
Color at (1490, 795): R=95, G=69, B=41
Color at (1490, 795): R=96, G=68, B=41
Color at (1490, 795): R=95, G=67, B=40
Color at (1490, 795): R=96, G=68, B=40
Color at (1490, 795): R=95, G=67, B=40
Color at (1490, 795): R=93, G=66, B=39
Color at (1490, 795): R=93, G=66, B=39
Color at (1490, 795): R=93, G=66, B=39
Color at (1490, 795): R=93, G=66, B=39
Color at (1490, 795): R=93, G=66, B=39
Color at (1490, 795): R=93, G=66, B=40
Color at (1490, 795): R=94, G=66, B=40
Color at (1490, 795): R=93, G=66, B=39
Color at (1490, 795): R=94, G=66, B=39
Color at (1490, 795): R=93, G=65, B=38
Color at (1490, 795): R=92, G=65, B=38
Color at (1490, 795): R=92, G=65, B=38
Color at (1490, 795): R=92, G=65, B=38
Color at (1490, 795): R=93, G=65, B=38
Color at (1490, 795): R=92, G=66, B=38
Color at (1490, 795): R=93, G=66, B=38
Color at (1490, 795): R=94, G=66, B=39
Color at (1490, 795): R=94, G=66, B=39
Color at (1490, 795): R=94, G=66, B=39
Color at (1490, 795): R=94, G=66, B=39
Color at (1490, 795): R=93, G=66, B=39
Color at (1490, 795): R=93, G=66, B=39
Color at (1490, 795): R=92, G=65, B=37
Color at (1490, 795): R=92, G=66, B=38
Color at (1490, 795): R=91, G=66, B=38
Color at (1490, 795): R=93, G=71, B=42
Color at (1490, 795): R=102, G=113, B=59
Color at (1490, 795): R=90, G=70, B=40
Color at (1490, 795): R=89, G=67, B=38
Color at (1490, 795): R=91, G=67, B=40
Color at (1490, 795): R=92, G=67, B=40
Color at (1490, 795): R=91, G=66, B=39
Color at (1490, 795): R=91, G=65, B=39
Color at (1490, 795): R=93, G=66, B=40
Color at (1490, 795): R=94, G=67, B=41
Color at (1490, 795): R=93, G=67, B=41
Color at (1490, 795): R=94, G=67, B=41
Color at (1490, 795): R=93, G=67, B=39
Color at (1490, 795): R=93, G=67, B=39
Color at (1490, 795): R=93, G=67, B=39
Color at (1490, 795): R=93, G=67, B=39
Color at (1490, 795): R=91, G=66, B=37
Color at (1490, 795): R=92, G=67, B=37
Color at (1490, 795): R=93, G=68, B=37
Color at (1490, 795): R=93, G=69, B=37
Color at (1490, 795): R=92, G=68, B=36
Color at (1490, 795): R=93, G=67, B=37
Color at (1490, 795): R=93, G=67, B=38
Color at (1490, 795): R=92, G=66, B=38
Color at (1490, 795): R=91, G=66, B=38
Color at (1490, 795): R=91, G=66, B=38
Color at (1490, 795): R=91, G=66, B=38
Color at (1490, 795): R=91, G=66, B=38
Color at (1490, 795): R=92, G=66, B=39
Color at (1490, 795): R=91, G=66, B=37
Color at (1490, 795): R=91, G=66, B=37
Color at (1490, 795): R=91, G=66, B=37
Color at (1490, 795): R=91, G=66, B=38
Color at (1490, 795): R=91, G=67, B=37
Color at (1490, 795): R=91, G=68, B=38
Color at (1490, 795): R=109, G=214, B=206
Color at (1490, 795): R=105, G=75, B=46
Color at (1490, 795): R=102, G=71, B=44
Color at (1490, 795): R=100, G=69, B=43
Color at (1490, 795): R=101, G=70, B=43
Color at (1490, 795): R=100, G=70, B=43
Color at (1490, 795): R=100, G=70, B=43
Color at (1490, 795): R=100, G=71, B=42
Color at (1490, 795): R=104, G=76, B=41
Color at (1490, 795): R=105, G=79, B=40
Color at (1490, 795): R=104, G=79, B=40
Color at (1490, 795): R=100, G=70, B=42
Color at (1490, 795): R=99, G=69, B=40
Color at (1490, 795): R=97, G=68, B=40
Color at (1490, 795): R=98, G=70, B=42
Color at (1490, 795): R=96, G=73, B=44
Color at (1490, 795): R=108, G=100, B=49
Color at (1490, 795): R=146, G=182, B=92
Color at (1490, 795): R=94, G=68, B=39
Color at (1490, 795): R=94, G=67, B=39
Color at (1490, 795): R=96, G=68, B=40
Color at (1490, 795): R=95, G=67, B=40
Color at (1490, 795): R=97, G=68, B=41
Color at (1490, 795): R=95, G=67, B=40
Color at (1490, 795): R=94, G=67, B=40
Color at (1490, 795): R=95, G=68, B=41
Color at (1490, 795): R=94, G=67, B=41
Color at (1490, 795): R=93, G=67, B=41
Color at (1490, 795): R=93, G=67, B=40
Color at (1490, 795): R=93, G=67, B=40
Color at (1490, 795): R=93, G=67, B=39
Color at (1490, 795): R=103, G=158, B=132
Color at (1490, 795): R=228, G=250, B=197
Color at (1490, 795): R=93, G=66, B=37
Color at (1490, 795): R=97, G=68, B=39
Color at (1490, 795): R=96, G=68, B=39
Color at (1490, 795): R=96, G=68, B=39
Color at (1490, 795): R=98, G=69, B=40
Color at (1490, 795): R=98, G=69, B=40
Color at (1490, 795): R=98, G=69, B=40
Color at (1490, 795): R=97, G=68, B=39
Color at (1490, 795): R=97, G=68, B=38
Color at (1490, 795): R=95, G=67, B=38
Color at (1490, 795): R=95, G=67, B=38
Color at (1490, 795): R=95, G=67, B=38
Color at (1490, 795): R=95, G=68, B=38
Color at (1490, 795): R=96, G=69, B=37
Color at (1490, 795): R=97, G=69, B=38
Color at (1490, 795): R=95, G=67, B=38
Color at (1490, 795): R=95, G=67, B=38
Color at (1490, 795): R=95, G=66, B=38
Color at (1490, 795): R=95, G=66, B=38
Color at (1490, 795): R=93, G=66, B=37
Color at (1490, 795): R=93, G=65, B=37
Color at (1490, 795): R=94, G=66, B=38
Color at (1490, 795): R=94, G=66, B=38
Color at (1490, 795): R=94, G=66, B=38
Color at (1490, 795): R=94, G=65, B=37
Color at (1490, 795): R=93, G=65, B=37
Color at (1490, 795): R=93, G=65, B=37
Color at (1490, 795): R=93, G=65, B=37
Color at (1490, 795): R=92, G=64, B=35
Color at (1490, 795): R=92, G=64, B=35
Color at (1490, 795): R=92, G=64, B=35
Color at (1490, 795): R=92, G=64, B=35
Color at (1490, 795): R=92, G=64, B=35
Color at (1490, 795): R=92, G=64, B=35
Color at (1490, 795): R=92, G=64, B=35
Color at (1490, 795): R=92, G=64, B=35
Color at (1490, 795): R=92, G=65, B=35
Color at (1490, 795): R=92, G=65, B=35
Color at (1490, 795): R=92, G=65, B=35
Color at (1490, 795): R=92, G=65, B=36
Color at (1490, 795): R=92, G=65, B=36
Color at (1490, 795): R=92, G=65, B=36
Color at (1490, 795): R=92, G=65, B=36
Color at (1490, 795): R=92, G=65, B=36
Color at (1490, 795): R=92, G=65, B=36
Color at (1490, 795): R=91, G=65, B=37
Color at (1490, 795): R=91, G=66, B=37
Color at (1490, 795): R=90, G=67, B=38
Color at (1490, 795): R=92, G=74, B=45
Color at (1490, 795): R=196, G=239, B=237
Color at (1490, 795): R=100, G=71, B=42
Color at (1490, 795): R=99, G=69, B=41
Color at (1490, 795): R=99, G=70, B=42
Color at (1490, 795): R=97, G=69, B=40
Color at (1490, 795): R=97, G=69, B=40
Color at (1490, 795): R=95, G=68, B=39
Color at (1490, 795): R=95, G=68, B=39
Color at (1490, 795): R=95, G=68, B=39
Color at (1490, 795): R=77, G=55, B=31
Color at (1490, 795): R=196, G=163, B=121
Color at (1490, 795): R=108, G=73, B=42
Color at (1490, 795): R=98, G=69, B=40
Color at (1490, 795): R=97, G=69, B=39
Color at (1490, 795): R=97, G=69, B=39
Color at (1490, 795): R=97, G=69, B=39
Color at (1490, 795): R=97, G=69, B=39
Color at (1490, 795): R=96, G=68, B=39
Color at (1490, 795): R=96, G=68, B=39
Color at (1490, 795): R=96, G=67, B=38
Color at (1490, 795): R=96, G=67, B=38
Color at (1490, 795): R=96, G=67, B=38
Color at (1490, 795): R=96, G=67, B=38
Color at (1490, 795): R=96, G=67, B=38
Color at (1490, 795): R=96, G=67, B=38
Color at (1490, 795): R=96, G=66, B=37
Color at (1490, 795): R=96, G=66, B=37
Color at (1490, 795): R=96, G=66, B=37
Color at (1490, 795): R=95, G=66, B=37
Color at (1490, 795): R=95, G=66, B=37
Color at (1490, 795): R=96, G=66, B=37
Color at (1490, 795): R=96, G=68, B=36
Color at (1490, 795): R=96, G=68, B=36
Color at (1490, 795): R=96, G=68, B=36
Color at (1490, 795): R=95, G=67, B=36
Color at (1490, 795): R=96, G=67, B=37
Color at (1490, 795): R=95, G=67, B=37
Color at (1490, 795): R=95, G=66, B=37
Color at (1490, 795): R=94, G=66, B=37
Color at (1490, 795): R=94, G=66, B=37
Color at (1490, 795): R=95, G=67, B=37
Color at (1490, 795): R=95, G=67, B=38
Color at (1490, 795): R=95, G=67, B=38
Color at (1490, 795): R=94, G=67, B=38
Color at (1490, 795): R=94, G=67, B=38
Color at (1490, 795): R=94, G=67, B=38
Color at (1490, 795): R=93, G=67, B=38
Color at (1490, 795): R=92, G=67, B=37
Color at (1490, 795): R=92, G=67, B=38
Color at (1490, 795): R=112, G=152, B=126
Color at (1490, 795): R=96, G=73, B=43
Color at (1490, 795): R=95, G=69, B=41
Color at (1490, 795): R=93, G=68, B=40
Color at (1490, 795): R=93, G=68, B=40
Color at (1490, 795): R=93, G=67, B=40
Color at (1490, 795): R=93, G=67, B=40
Color at (1490, 795): R=95, G=68, B=41
Color at (1490, 795): R=94, G=68, B=40
Color at (1490, 795): R=94, G=68, B=40
Color at (1490, 795): R=94, G=68, B=40
Color at (1490, 795): R=94, G=68, B=40
Color at (1490, 795): R=93, G=67, B=39
Color at (1490, 795): R=93, G=67, B=39
Color at (1490, 795): R=93, G=68, B=40
Color at (1490, 795): R=101, G=105, B=45
Color at (1490, 795): R=97, G=93, B=49
Color at (1490, 795): R=179, G=235, B=222
Color at (1490, 795): R=99, G=70, B=42
Color at (1490, 795): R=98, G=69, B=41
Color at (1490, 795): R=98, G=69, B=41
Color at (1490, 795): R=97, G=69, B=40
Color at (1490, 795): R=96, G=68, B=39
Color at (1490, 795): R=95, G=67, B=37
Color at (1490, 795): R=95, G=67, B=37
Color at (1490, 795): R=91, G=60, B=34
Color at (1490, 795): R=152, G=111, B=79
Color at (1490, 795): R=99, G=68, B=39
Color at (1490, 795): R=96, G=66, B=38
Color at (1490, 795): R=97, G=66, B=38
Color at (1490, 795): R=97, G=66, B=38
Color at (1490, 795): R=95, G=65, B=37
Color at (1490, 795): R=94, G=64, B=37
Color at (1490, 795): R=94, G=65, B=37
Color at (1490, 795): R=95, G=65, B=37
Color at (1490, 795): R=94, G=65, B=37
Color at (1490, 795): R=95, G=65, B=38
Color at (1490, 795): R=94, G=65, B=38
Color at (1490, 795): R=93, G=65, B=38
Color at (1490, 795): R=94, G=65, B=38
Color at (1490, 795): R=94, G=65, B=38
Color at (1490, 795): R=94, G=65, B=38
Color at (1490, 795): R=94, G=65, B=37
Color at (1490, 795): R=95, G=65, B=37
Color at (1490, 795): R=94, G=65, B=37
Color at (1490, 795): R=95, G=65, B=37
Color at (1490, 795): R=95, G=65, B=37
Color at (1490, 795): R=95, G=65, B=37
Color at (1490, 795): R=95, G=65, B=37
Color at (1490, 795): R=95, G=65, B=37
Color at (1490, 795): R=94, G=64, B=36
Color at (1490, 795): R=94, G=64, B=36
Color at (1490, 795): R=94, G=65, B=36
Color at (1490, 795): R=94, G=65, B=37
Color at (1490, 795): R=94, G=65, B=37
Color at (1490, 795): R=94, G=65, B=37
Color at (1490, 795): R=95, G=65, B=37
Color at (1490, 795): R=95, G=65, B=37
Color at (1490, 795): R=95, G=65, B=37
Color at (1490, 795): R=94, G=65, B=36
Color at (1490, 795): R=95, G=65, B=36
Color at (1490, 795): R=93, G=65, B=36
Color at (1490, 795): R=93, G=65, B=37
Color at (1490, 795): R=92, G=66, B=37
Color at (1490, 795): R=109, G=195, B=171
Color at (1490, 795): R=108, G=93, B=42
Color at (1490, 795): R=108, G=90, B=41
Color at (1490, 795): R=109, G=89, B=41
Color at (1490, 795): R=107, G=85, B=41
Color at (1490, 795): R=104, G=81, B=39
Color at (1490, 795): R=97, G=70, B=38
Color at (1490, 795): R=102, G=71, B=41
Color at (1490, 795): R=99, G=68, B=39
Color at (1490, 795): R=97, G=67, B=39
Color at (1490, 795): R=98, G=67, B=39
Color at (1490, 795): R=97, G=67, B=40
Color at (1490, 795): R=96, G=66, B=38
Color at (1490, 795): R=95, G=66, B=38
Color at (1490, 795): R=94, G=66, B=38
Color at (1490, 795): R=94, G=66, B=38
Color at (1490, 795): R=93, G=66, B=38
Color at (1490, 795): R=95, G=67, B=38
Color at (1490, 795): R=94, G=67, B=36
Color at (1490, 795): R=94, G=67, B=36
Color at (1490, 795): R=94, G=67, B=36
Color at (1490, 795): R=94, G=67, B=36
Color at (1490, 795): R=94, G=66, B=35
Color at (1490, 795): R=94, G=66, B=36
Color at (1490, 795): R=94, G=65, B=36
Color at (1490, 795): R=94, G=65, B=36
Color at (1490, 795): R=94, G=65, B=36
Color at (1490, 795): R=94, G=65, B=36
Color at (1490, 795): R=93, G=65, B=36
Color at (1490, 795): R=93, G=65, B=36
Color at (1490, 795): R=93, G=65, B=36
Color at (1490, 795): R=93, G=64, B=36
Color at (1490, 795): R=93, G=64, B=36
Color at (1490, 795): R=92, G=64, B=35
Color at (1490, 795): R=93, G=64, B=36
Color at (1490, 795): R=93, G=64, B=35
Color at (1490, 795): R=92, G=64, B=35
Color at (1490, 795): R=92, G=64, B=35
Color at (1490, 795): R=92, G=64, B=35
Color at (1490, 795): R=92, G=64, B=35
Color at (1490, 795): R=92, G=64, B=36
Color at (1490, 795): R=93, G=64, B=36
Color at (1490, 795): R=92, G=65, B=36
Color at (1490, 795): R=91, G=64, B=36
Color at (1490, 795): R=91, G=64, B=36
Color at (1490, 795): R=91, G=64, B=36
Color at (1490, 795): R=91, G=64, B=36
Color at (1490, 795): R=91, G=64, B=36
Color at (1490, 795): R=91, G=65, B=36
Color at (1490, 795): R=91, G=65, B=36
Color at (1490, 795): R=91, G=65, B=36
Color at (1490, 795): R=91, G=66, B=37
Color at (1490, 795): R=90, G=67, B=38
Color at (1490, 795): R=108, G=106, B=49
Color at (1490, 795): R=192, G=238, B=235
Color at (1490, 795): R=98, G=69, B=41
Color at (1490, 795): R=97, G=68, B=39
Color at (1490, 795): R=98, G=68, B=40
Color at (1490, 795): R=97, G=67, B=40
Color at (1490, 795): R=98, G=67, B=40
Color at (1490, 795): R=97, G=67, B=40
Color at (1490, 795): R=96, G=67, B=39
Color at (1490, 795): R=97, G=67, B=39
Color at (1490, 795): R=94, G=66, B=38
Color at (1490, 795): R=94, G=66, B=37
Color at (1490, 795): R=93, G=65, B=36
Color at (1490, 795): R=94, G=66, B=38
Color at (1490, 795): R=94, G=67, B=38
Color at (1490, 795): R=93, G=68, B=39
Color at (1490, 795): R=95, G=72, B=42
Color at (1490, 795): R=149, G=203, B=159
Color at (1490, 795): R=95, G=68, B=38
Color at (1490, 795): R=96, G=67, B=38
Color at (1490, 795): R=96, G=67, B=38
Color at (1490, 795): R=96, G=67, B=38
Color at (1490, 795): R=97, G=67, B=39
Color at (1490, 795): R=98, G=68, B=39
Color at (1490, 795): R=98, G=68, B=39
Color at (1490, 795): R=97, G=67, B=39
Color at (1490, 795): R=109, G=71, B=38
Color at (1490, 795): R=136, G=85, B=47
Color at (1490, 795): R=120, G=79, B=45
Color at (1490, 795): R=162, G=110, B=68
Color at (1490, 795): R=96, G=68, B=38
Color at (1490, 795): R=96, G=68, B=36
Color at (1490, 795): R=96, G=68, B=36
Color at (1490, 795): R=95, G=68, B=37
Color at (1490, 795): R=95, G=66, B=37
Color at (1490, 795): R=95, G=66, B=36
Color at (1490, 795): R=95, G=66, B=36
Color at (1490, 795): R=95, G=66, B=36
Color at (1490, 795): R=96, G=66, B=36
Color at (1490, 795): R=95, G=66, B=36
Color at (1490, 795): R=94, G=66, B=36
Color at (1490, 795): R=94, G=66, B=36
Color at (1490, 795): R=94, G=66, B=36
Color at (1490, 795): R=93, G=65, B=36
Color at (1490, 795): R=93, G=66, B=36
Color at (1490, 795): R=92, G=65, B=36
Color at (1490, 795): R=92, G=66, B=37
Color at (1490, 795): R=115, G=131, B=65
Color at (1490, 795): R=95, G=72, B=40
Color at (1490, 795): R=97, G=68, B=40
Color at (1490, 795): R=96, G=68, B=40
Color at (1490, 795): R=96, G=67, B=40
Color at (1490, 795): R=95, G=67, B=40
Color at (1490, 795): R=95, G=67, B=39
Color at (1490, 795): R=94, G=66, B=37
Color at (1490, 795): R=93, G=65, B=37
Color at (1490, 795): R=94, G=65, B=37
Color at (1490, 795): R=94, G=65, B=37
Color at (1490, 795): R=93, G=65, B=37
Color at (1490, 795): R=94, G=65, B=37
Color at (1490, 795): R=93, G=65, B=37
Color at (1490, 795): R=93, G=65, B=37
Color at (1490, 795): R=92, G=65, B=37
Color at (1490, 795): R=92, G=65, B=37
Color at (1490, 795): R=92, G=64, B=37
Color at (1490, 795): R=91, G=64, B=36
Color at (1490, 795): R=92, G=64, B=37
Color at (1490, 795): R=91, G=64, B=37
Color at (1490, 795): R=91, G=64, B=37
Color at (1490, 795): R=91, G=64, B=37
Color at (1490, 795): R=91, G=64, B=37
Color at (1490, 795): R=91, G=64, B=37
Color at (1490, 795): R=92, G=65, B=37
Color at (1490, 795): R=92, G=65, B=37
Color at (1490, 795): R=92, G=65, B=37
Color at (1490, 795): R=92, G=65, B=37
Color at (1490, 795): R=92, G=65, B=37
Color at (1490, 795): R=92, G=66, B=37
Color at (1490, 795): R=93, G=66, B=37
Color at (1490, 795): R=93, G=66, B=37
Color at (1490, 795): R=93, G=66, B=37
Color at (1490, 795): R=93, G=66, B=37
Color at (1490, 795): R=93, G=66, B=36
Color at (1490, 795): R=93, G=66, B=36
Color at (1490, 795): R=93, G=66, B=35
Color at (1490, 795): R=93, G=67, B=35
Color at (1490, 795): R=92, G=66, B=35
Color at (1490, 795): R=92, G=66, B=36
Color at (1490, 795): R=92, G=65, B=37
Color at (1490, 795): R=92, G=65, B=37
Color at (1490, 795): R=93, G=66, B=38
Color at (1490, 795): R=93, G=65, B=38
Color at (1490, 795): R=93, G=65, B=38
Color at (1490, 795): R=93, G=65, B=37
Color at (1490, 795): R=93, G=65, B=37
Color at (1490, 795): R=92, G=64, B=36
Color at (1490, 795): R=92, G=64, B=36
Color at (1490, 795): R=91, G=64, B=35
Color at (1490, 795): R=91, G=63, B=36
Color at (1490, 795): R=92, G=64, B=36
Color at (1490, 795): R=93, G=64, B=36
Color at (1490, 795): R=92, G=64, B=35
Color at (1490, 795): R=92, G=64, B=35
Color at (1490, 795): R=92, G=64, B=35
Color at (1490, 795): R=92, G=64, B=36
Color at (1490, 795): R=91, G=64, B=36
Color at (1490, 795): R=91, G=64, B=36
Color at (1490, 795): R=92, G=64, B=37
Color at (1490, 795): R=92, G=65, B=37
Color at (1490, 795): R=92, G=65, B=37
Color at (1490, 795): R=91, G=64, B=36
Color at (1490, 795): R=92, G=64, B=36
Color at (1490, 795): R=91, G=64, B=36
Color at (1490, 795): R=90, G=64, B=36
Color at (1490, 795): R=89, G=63, B=35
Color at (1490, 795): R=89, G=64, B=36
Color at (1490, 795): R=89, G=64, B=37
Color at (1490, 795): R=89, G=65, B=37
Color at (1490, 795): R=102, G=195, B=177
Color at (1490, 795): R=231, G=251, B=201
Color at (1490, 795): R=90, G=66, B=38
Color at (1490, 795): R=90, G=65, B=38
Color at (1490, 795): R=89, G=65, B=37
Color at (1490, 795): R=91, G=66, B=39
Color at (1490, 795): R=91, G=66, B=39
Color at (1490, 795): R=91, G=66, B=39
Color at (1490, 795): R=92, G=66, B=39
Color at (1490, 795): R=92, G=66, B=39
Color at (1490, 795): R=92, G=66, B=39
Color at (1490, 795): R=91, G=66, B=38
Color at (1490, 795): R=91, G=67, B=39
Color at (1490, 795): R=90, G=67, B=38
Color at (1490, 795): R=200, G=240, B=237
Color at (1490, 795): R=98, G=70, B=42
Color at (1490, 795): R=98, G=69, B=41
Color at (1490, 795): R=95, G=68, B=39
Color at (1490, 795): R=93, G=67, B=39
Color at (1490, 795): R=93, G=67, B=39
Color at (1490, 795): R=92, G=66, B=37
Color at (1490, 795): R=88, G=63, B=35
Color at (1490, 795): R=99, G=67, B=40
Color at (1490, 795): R=98, G=66, B=39
Color at (1490, 795): R=98, G=66, B=39
